10	1006	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.011	0.642	0.000	0.000	0.000	0.003	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.046	0.000	0.001	0.000	0.000	0.000	0.000	0.114	0.000	0.000	0.059	0.010	0.000	0.000	0.084	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.029	0.000	0.000	0.000	0.001	0.000	0.000	0.000
11	1007	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.531	0.000	0.000	0.000	0.007	0.000	0.000	0.000	0.001	0.000	0.000	0.000	0.001	0.071	0.000	0.003	0.000	0.000	0.000	0.000	0.061	0.000	0.000	0.046	0.008	0.000	0.000	0.214	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.033	0.000	0.000	0.000	0.023	0.000	0.000	0.000
12	1008	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.057	0.024	0.000	0.000	0.000	0.007	0.000	0.000	0.000	0.009	0.000	0.000	0.000	0.001	0.008	0.000	0.000	0.000	0.000	0.000	0.000	0.217	0.000	0.000	0.308	0.069	0.000	0.000	0.299	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
13	1009	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.001	0.385	0.000	0.000	0.000	0.025	0.000	0.000	0.000	0.001	0.000	0.000	0.000	0.000	0.098	0.000	0.000	0.000	0.000	0.000	0.000	0.295	0.000	0.000	0.043	0.002	0.000	0.000	0.133	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.018	0.000	0.000	0.000
14	101	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.275	0.000	0.000	0.000	0.006	0.000	0.000	0.000	0.004	0.000	0.000	0.000	0.000	0.182	0.000	0.000	0.000	0.000	0.000	0.000	0.264	0.000	0.000	0.067	0.006	0.000	0.000	0.174	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.022	0.000	0.000	0.000	0.000	0.000	0.000	0.000
15	1010	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.246	0.000	0.000	0.000	0.028	0.000	0.000	0.000	0.001	0.000	0.000	0.000	0.000	0.278	0.000	0.000	0.000	0.000	0.000	0.000	0.212	0.000	0.000	0.029	0.040	0.000	0.000	0.138	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.028	0.000	0.000	0.000	0.000	0.000	0.000	0.000
16	1011	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.004	0.365	0.000	0.000	0.000	0.025	0.000	0.000	0.000	0.003	0.000	0.000	0.000	0.000	0.155	0.000	0.001	0.000	0.000	0.000	0.000	0.242	0.000	0.000	0.004	0.051	0.000	0.000	0.147	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.002	0.000	0.000	0.000
17	1012	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.386	0.000	0.000	0.000	0.005	0.000	0.000	0.000	0.001	0.000	0.000	0.000	0.000	0.133	0.000	0.001	0.000	0.000	0.000	0.000	0.187	0.000	0.000	0.133	0.001	0.000	0.000	0.153	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
18	1013	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.004	0.438	0.000	0.000	0.000	0.005	0.000	0.000	0.000	0.001	0.000	0.000	0.000	0.000	0.231	0.000	0.006	0.000	0.000	0.000	0.000	0.052	0.000	0.000	0.262	0.001	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
19	1014	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.003	0.249	0.000	0.000	0.000	0.002	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.009	0.000	0.000	0.000	0.000	0.000	0.000	0.005	0.000	0.000	0.015	0.000	0.000	0.000	0.717	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
20	1015	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.290	0.000	0.000	0.000	0.011	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.368	0.000	0.000	0.000	0.000	0.000	0.000	0.181	0.000	0.000	0.098	0.000	0.000	0.000	0.049	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.002	0.000	0.000	0.000
21	1016	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.035	0.196	0.000	0.000	0.000	0.049	0.000	0.000	0.000	0.001	0.000	0.000	0.000	0.000	0.384	0.000	0.001	0.000	0.000	0.000	0.000	0.075	0.000	0.000	0.067	0.109	0.000	0.000	0.082	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
22	1017	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.492	0.000	0.000	0.000	0.002	0.000	0.000	0.000	0.002	0.000	0.000	0.000	0.000	0.186	0.000	0.000	0.000	0.000	0.000	0.000	0.023	0.000	0.000	0.021	0.001	0.000	0.000	0.273	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.001	0.000	0.000	0.000
23	1018	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.001	0.283	0.000	0.000	0.000	0.010	0.000	0.000	0.000	0.001	0.000	0.000	0.000	0.000	0.110	0.000	0.013	0.000	0.000	0.000	0.000	0.225	0.000	0.000	0.354	0.000	0.000	0.000	0.002	0.000	0.001	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
24	1019	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.402	0.000	0.000	0.000	0.003	0.000	0.000	0.000	0.001	0.000	0.000	0.000	0.000	0.214	0.000	0.000	0.000	0.000	0.000	0.000	0.129	0.000	0.000	0.068	0.027	0.000	0.000	0.127	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.021	0.000	0.000	0.000	0.008	0.000	0.000	0.000
25	102	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.565	0.000	0.000	0.001	0.009	0.000	0.000	0.000	0.003	0.000	0.000	0.000	0.000	0.057	0.000	0.000	0.000	0.000	0.000	0.000	0.181	0.000	0.000	0.055	0.015	0.000	0.000	0.067	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.043	0.000	0.000	0.000	0.002	0.000	0.000	0.000
26	1020	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.001	0.442	0.000	0.000	0.002	0.007	0.000	0.000	0.000	0.010	0.000	0.000	0.000	0.000	0.114	0.000	0.000	0.000	0.000	0.000	0.000	0.336	0.000	0.000	0.044	0.011	0.000	0.000	0.022	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.008	0.000	0.000	0.000	0.001	0.000	0.000	0.000
27	1021	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.001	0.616	0.000	0.000	0.000	0.002	0.000	0.000	0.000	0.002	0.000	0.000	0.000	0.000	0.058	0.000	0.000	0.000	0.000	0.000	0.000	0.199	0.000	0.000	0.018	0.023	0.000	0.000	0.081	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
28	1022	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.657	0.000	0.000	0.000	0.007	0.000	0.000	0.000	0.001	0.000	0.000	0.000	0.000	0.160	0.000	0.001	0.000	0.000	0.000	0.000	0.085	0.000	0.000	0.024	0.012	0.000	0.000	0.030	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.023	0.000	0.000	0.000	0.000	0.000	0.000	0.000
29	1023	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.001	0.027	0.000	0.000	0.014	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.458	0.000	0.000	0.000	0.000	0.000	0.000	0.008	0.000	0.000	0.001	0.000	0.000	0.000	0.491	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
30	1024	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.002	0.167	0.000	0.000	0.000	0.002	0.000	0.000	0.000	0.002	0.000	0.000	0.000	0.000	0.269	0.000	0.000	0.000	0.000	0.000	0.000	0.280	0.000	0.000	0.009	0.000	0.000	0.000	0.268	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
31	1025	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.002	0.087	0.000	0.000	0.000	0.004	0.000	0.000	0.000	0.001	0.000	0.000	0.000	0.000	0.683	0.000	0.000	0.000	0.000	0.000	0.000	0.088	0.000	0.000	0.013	0.056	0.000	0.000	0.012	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.054	0.000	0.000	0.000	0.000	0.000	0.000	0.000
32	1026	0.000	0.001	0.000	0.000	0.000	0.000	0.000	0.000	0.839	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.022	0.000	0.000	0.000	0.000	0.129	0.000	0.000	0.000	0.000	0.000	0.000	0.002	0.000	0.000	0.001	0.000	0.000	0.000	0.006	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
33	1027	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.452	0.000	0.000	0.000	0.009	0.000	0.000	0.000	0.001	0.000	0.000	0.000	0.000	0.217	0.000	0.000	0.000	0.000	0.000	0.000	0.131	0.000	0.000	0.019	0.011	0.000	0.000	0.138	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.021	0.000	0.000	0.000	0.000	0.000	0.000	0.000
34	1028	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.581	0.000	0.000	0.000	0.001	0.000	0.000	0.000	0.007	0.000	0.000	0.000	0.000	0.018	0.000	0.000	0.000	0.000	0.000	0.000	0.247	0.000	0.000	0.024	0.005	0.000	0.000	0.115	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
35	1029	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.010	0.396	0.000	0.000	0.000	0.038	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.110	0.000	0.001	0.000	0.000	0.000	0.000	0.372	0.000	0.000	0.070	0.001	0.000	0.000	0.001	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
36	103	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.438	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.052	0.000	0.000	0.000	0.000	0.000	0.000	0.186	0.000	0.000	0.099	0.001	0.000	0.000	0.221	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
37	1030	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.715	0.000	0.000	0.000	0.006	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.131	0.000	0.000	0.000	0.000	0.000	0.000	0.064	0.000	0.000	0.006	0.000	0.000	0.000	0.078	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
38	1031	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.010	0.398	0.000	0.000	0.000	0.003	0.000	0.000	0.000	0.003	0.000	0.000	0.000	0.000	0.232	0.000	0.000	0.000	0.000	0.000	0.000	0.140	0.000	0.000	0.042	0.001	0.000	0.000	0.171	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
39	1032	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.016	0.216	0.000	0.000	0.002	0.002	0.000	0.000	0.000	0.003	0.000	0.000	0.000	0.000	0.122	0.000	0.000	0.000	0.000	0.000	0.000	0.140	0.000	0.000	0.243	0.006	0.000	0.000	0.249	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
40	1033	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.002	0.246	0.000	0.000	0.000	0.016	0.000	0.000	0.000	0.003	0.000	0.000	0.000	0.000	0.184	0.000	0.000	0.000	0.000	0.000	0.000	0.383	0.000	0.000	0.028	0.004	0.000	0.000	0.129	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.005	0.000	0.000	0.000
41	1034	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.429	0.000	0.000	0.000	0.007	0.000	0.000	0.000	0.015	0.000	0.000	0.000	0.000	0.086	0.000	0.000	0.000	0.000	0.000	0.000	0.307	0.000	0.000	0.055	0.030	0.000	0.000	0.046	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.019	0.000	0.000	0.000	0.003	0.000	0.000	0.000
42	1035	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.009	0.534	0.000	0.000	0.000	0.003	0.000	0.000	0.000	0.001	0.000	0.000	0.000	0.000	0.087	0.000	0.001	0.000	0.000	0.000	0.000	0.167	0.000	0.000	0.025	0.019	0.000	0.000	0.133	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.019	0.000	0.000	0.000	0.000	0.000	0.000	0.000
43	1036	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.001	0.326	0.000	0.000	0.000	0.004	0.000	0.000	0.000	0.002	0.000	0.000	0.000	0.000	0.219	0.000	0.000	0.000	0.000	0.000	0.000	0.157	0.000	0.000	0.075	0.004	0.000	0.000	0.213	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
44	1037	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.013	0.436	0.000	0.000	0.000	0.011	0.000	0.000	0.000	0.002	0.001	0.000	0.000	0.000	0.125	0.000	0.001	0.000	0.000	0.000	0.000	0.315	0.000	0.000	0.017	0.032	0.000	0.000	0.022	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.024	0.000	0.000	0.000	0.001	0.000	0.000	0.000
45	1038	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.002	0.025	0.000	0.000	0.000	0.027	0.000	0.000	0.000	0.001	0.000	0.000	0.000	0.000	0.076	0.000	0.000	0.000	0.000	0.000	0.000	0.110	0.000	0.000	0.675	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.083	0.000	0.000	0.000	0.000	0.000	0.000	0.000
46	1039	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.330	0.000	0.000	0.000	0.008	0.000	0.000	0.000	0.001	0.000	0.000	0.000	0.000	0.234	0.000	0.000	0.000	0.000	0.000	0.000	0.150	0.000	0.000	0.009	0.009	0.000	0.000	0.223	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.035	0.000	0.000	0.000	0.000	0.000	0.000	0.000
47	104	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.245	0.000	0.000	0.000	0.005	0.000	0.000	0.000	0.001	0.000	0.000	0.000	0.001	0.146	0.000	0.000	0.000	0.000	0.000	0.000	0.181	0.000	0.000	0.035	0.022	0.000	0.000	0.353	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.012	0.000	0.000	0.000
48	1040	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.009	0.601	0.000	0.000	0.000	0.001	0.000	0.000	0.000	0.001	0.000	0.000	0.000	0.000	0.030	0.000	0.000	0.000	0.000	0.000	0.000	0.332	0.000	0.000	0.017	0.004	0.000	0.000	0.003	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.002	0.000	0.000	0.000
49	1041	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.529	0.000	0.000	0.000	0.005	0.000	0.000	0.000	0.001	0.001	0.000	0.000	0.000	0.077	0.000	0.000	0.000	0.000	0.000	0.000	0.311	0.000	0.000	0.045	0.002	0.000	0.000	0.006	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.022	0.000	0.000	0.000	0.000	0.000	0.000	0.000
50	1042	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.001	0.261	0.000	0.000	0.000	0.008	0.000	0.000	0.000	0.001	0.000	0.000	0.000	0.000	0.245	0.000	0.000	0.000	0.000	0.000	0.000	0.180	0.000	0.000	0.002	0.035	0.000	0.000	0.267	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
51	1043	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.002	0.583	0.000	0.000	0.000	0.009	0.000	0.000	0.000	0.001	0.000	0.000	0.000	0.000	0.010	0.000	0.000	0.000	0.000	0.000	0.000	0.014	0.000	0.000	0.093	0.040	0.000	0.000	0.248	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
52	1044	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.001	0.573	0.000	0.000	0.000	0.004	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.201	0.000	0.000	0.000	0.000	0.000	0.000	0.050	0.000	0.000	0.157	0.013	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
53	1045	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.085	0.000	0.000	0.000	0.066	0.000	0.000	0.000	0.000	0.000	0.000	0.001	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.033	0.000	0.810	0.001	0.002	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.001	0.000	0.000	0.000
54	1046	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.012	0.467	0.000	0.000	0.006	0.001	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.035	0.000	0.000	0.000	0.000	0.000	0.000	0.188	0.000	0.000	0.012	0.001	0.000	0.000	0.277	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.001	0.000	0.000	0.000
55	1047	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.410	0.000	0.000	0.000	0.014	0.000	0.000	0.000	0.001	0.000	0.000	0.000	0.000	0.212	0.000	0.000	0.000	0.000	0.000	0.000	0.162	0.000	0.000	0.070	0.019	0.000	0.000	0.087	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.025	0.000	0.000	0.000	0.000	0.000	0.000	0.000
56	1048	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.001	0.359	0.000	0.000	0.000	0.013	0.000	0.000	0.000	0.024	0.000	0.000	0.000	0.000	0.195	0.000	0.000	0.000	0.000	0.000	0.000	0.196	0.000	0.000	0.049	0.007	0.000	0.000	0.144	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.011	0.000	0.000	0.000
57	1049	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.001	0.314	0.000	0.000	0.000	0.030	0.000	0.000	0.000	0.002	0.000	0.000	0.000	0.000	0.158	0.000	0.000	0.000	0.000	0.000	0.000	0.262	0.000	0.000	0.193	0.017	0.000	0.000	0.023	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
58	105	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.001	0.249	0.000	0.000	0.000	0.005	0.000	0.000	0.000	0.006	0.000	0.000	0.000	0.000	0.027	0.000	0.000	0.000	0.000	0.000	0.000	0.065	0.000	0.000	0.013	0.007	0.000	0.000	0.628	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
59	1050	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.383	0.000	0.000	0.000	0.003	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.135	0.000	0.000	0.000	0.000	0.000	0.000	0.280	0.000	0.000	0.013	0.023	0.000	0.000	0.141	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.020	0.000	0.000	0.000	0.000	0.000	0.000	0.000
60	1051	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.207	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.550	0.000	0.003	0.000	0.000	0.000	0.000	0.190	0.000	0.000	0.048	0.000	0.001	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
