53	1045	0.07143	12.98839	10.13829	0.10924	183.06630	30.20143	0.98916	0.10417	99.83974	1238.29337	140.60653	0.07143	3.28758	85.73292
54	1046	0.52823	331.01685	4.20867	9.42218	61.98147	8.11912	0.67339	58.30267	8.58592	26.85087	2.24327	872.33637	93.83776	327.39322
55	1047	0.59790	24.79272	0.45877	0.28758	17.87191	1.16257	43.30682	12.42461	5.61390	6.23935	15.38661	1022.97056	62.06145	592.32525
56	1048	0.66961	1.54227	0.10849	0.12428	10.69642	0.25054	0.26949	44.72968	1.89256	1.29159	5.97582	1089.79009	23.29451	624.86464
57	1049	20.17172	190.54127	3.30375	15.62105	230.12861	51.10174	6.19804	11.72471	65.94171	96.75908	4.42709	244.43802	60.21865	804.92456
58	105	4.48610	106.67252	1.28355	1.26144	18.24771	2.44679	0.65525	13.00657	12.89851	10.44211	10.21643	72.31649	175.25848	1376.30805
59	1050	0.08066	13.14106	0.16319	0.08191	10.71963	0.28676	14.66002	2.42502	2.01440	3.79371	3.83301	893.04741	19.88755	841.36568
60	1051	0.07143	9.36836	0.40796	0.07143	0.40941	94.85210	99.49966	0.07143	44.63636	794.92908	81.12874	0.07143	110.32569	569.65691
61	1052	0.10285	8.29308	0.19200	0.08884	26.93555	0.22511	11.24770	8.33741	2.29490	1.53029	2.67857	918.02129	15.15320	810.39922
62	1053	56.11881	185.48042	0.50825	0.25082	11.90100	7.15218	20.12721	73.36462	5.72413	3.34842	23.94013	1171.23163	64.79697	181.55542
63	1054	0.92921	34.40844	0.40183	0.43814	9.53101	3.45528	0.75656	25.16695	23.66247	2.08721	19.17448	1280.20835	7.80055	397.47953
64	1055	0.98151	2.71248	2.92441	0.75969	15.56706	2.30812	1.37250	32.73085	5.45621	2.78999	2.89446	1309.88886	7.21426	417.89959
65	1056	0.84720	369.28018	2.19499	0.48554	48.39493	0.31567	0.76250	22.30867	30.13304	71.02355	82.60576	1097.63831	23.60697	55.90269
66	1057	0.49166	0.58259	0.38364	0.12574	44.83181	3.23137	2.31046	186.34550	1.89279	0.27331	0.19588	1425.00402	106.94935	32.88188
67	1058	0.27868	869.01582	40.53670	5.79617	86.88733	42.82007	12.36139	11.68033	71.57665	28.99035	278.64346	230.49376	45.77909	80.64018
68	1059	31.68675	32.08704	0.76678	6.70818	116.79326	1.55479	3.22177	11.71964	3.16465	21.68013	28.72751	1478.61083	16.30221	52.47647
69	106	0.07825	2.21295	0.95825	0.23696	10.01797	1.32111	1.69012	22.17530	1.10364	14.22851	2.10911	920.62843	54.35584	774.38355
70	1060	1.18438	6.46663	0.65639	0.26909	21.48536	1.34316	1.65361	10.86392	5.16941	9.84424	2.63544	1396.29202	109.89509	237.74126
71	1061	1.15820	6.92298	5.30543	0.80180	78.94379	6.28402	5.29703	85.74384	19.68048	9.78334	2.62471	390.62897	127.95583	1064.36959
72	1062	0.11358	0.63642	0.16828	0.08831	1.13490	0.12314	15.04664	9.46026	0.53468	0.70320	0.21529	1278.28530	6.78255	492.20745
73	1063	53.68971	1331.35142	0.42523	20.68318	16.54670	41.26820	1.40553	60.08946	31.33771	14.62617	3.03658	215.96517	15.00333	0.07162
74	1064	0.44042	2.98967	1.04273	0.30316	2.24948	1.41549	2.98075	69.41357	3.54738	16.67439	8.11249	1058.89582	77.09015	560.34449
75	1065	3.64933	10.77740	2.37412	3.26160	54.53158	4.63522	101.70209	38.64789	23.72449	11.14555	13.38764	645.03615	23.79829	868.82865
76	1066	0.17087	16.90670	10.83369	0.09703	77.79659	21.47241	5.52416	2.95855	37.70037	8.27120	0.79294	310.60806	49.73451	1262.63290
77	1067	0.11104	95.98894	0.57126	0.35403	8.45252	0.54319	69.70923	8.52912	53.80983	7.21607	8.13466	1135.73580	33.28169	383.06262
78	1068	0.55882	8.40884	0.22192	0.65103	26.89849	0.59379	0.19121	74.42827	2.82649	7.24709	1.77320	922.77401	66.85877	692.06806
79	1069	0.11207	0.81475	0.09807	0.09758	1.64840	0.11477	19.07574	12.19514	4.32679	0.43618	0.62950	1345.93535	9.66388	410.35179
80	107	7.82216	2.41266	3.91525	0.30853	45.19155	19.60805	213.90802	43.33798	48.78035	4.56157	6.60587	270.31182	154.46283	984.27337
81	1070	10.09501	60.21949	1.36257	0.39911	21.78799	6.10774	6.68599	1.59079	544.89871	143.69442	19.60592	469.48042	458.11514	61.45670
82	1071	3.01001	1.46706	0.16355	0.09098	5.14501	1.90128	2.18634	3.26841	8.69982	1.99507	30.91157	1643.38839	66.88284	36.38967
83	1072	0.09126	354.83567	2.00343	0.23311	15.54573	7.15006	191.04607	0.71490	104.37635	61.11258	3.06148	383.14985	71.48420	610.69530
84	1073	0.07143	287.96282	2.64264	0.96665	3.76731	1.77071	0.07147	0.07143	191.29660	315.82930	8.49679	0.07143	989.14333	3.33810
85	1074	0.77648	8.85614	3.54591	0.62682	36.82987	0.84480	122.62039	42.76100	9.45612	3.18454	1.66800	1048.81345	138.88382	386.63266
86	1075	0.07147	1136.87892	8.24787	0.26572	3.12242	2.59467	0.16238	0.12923	327.99261	229.34486	1.51396	2.02910	17.21787	75.92891
87	1076	1.36818	265.00051	7.83294	0.23450	212.04407	8.37614	11.63060	10.40419	16.25224	3.79419	9.87106	576.01625	99.31126	583.36387
88	1077	2.24097	7.09864	1.57515	0.15567	4.70247	1.56478	4.82471	17.42290	51.30806	0.40211	8.27977	849.28452	4.86354	851.77670
89	1078	0.23414	1.38888	0.50724	0.13704	11.11686	0.65054	52.40639	6.61964	5.97952	1.25982	12.37822	1323.34236	38.78465	350.69470
90	1079	3.00780	43.85098	2.36018	0.47285	198.22493	37.38346	2.28970	2.72577	91.64310	88.35521	5.07140	595.86540	34.98441	699.26480
91	108	3.33813	16.49363	1.52744	1.51485	11.39612	1.85161	2.46303	27.40499	7.37604	5.93090	3.22304	645.03444	84.88458	993.06120
92	1080	0.07147	1.82314	0.25808	0.12531	3.77310	7.06442	35.02093	0.41645	10.80345	98.85349	32.49648	207.18404	345.23805	1062.37159
93	1081	0.23343	5.00673	0.12339	0.07784	10.45008	0.23214	5.04129	14.56843	3.37351	3.72635	2.78988	834.44107	14.45421	910.98166
94	1082	5.12323	3.10764	0.66546	0.12940	53.01209	1.51661	0.83543	67.50036	16.94238	2.20135	4.38005	516.11469	29.63189	1104.33943
95	1083	1.13994	514.75213	0.54622	0.16383	40.50743	14.35617	446.78701	6.81937	272.82907	80.06202	0.28759	22.79623	14.34921	390.10378
96	1084	0.24564	1301.31432	244.06638	0.76668	30.13066	3.66853	11.59409	0.07160	149.30172	4.61281	45.06747	6.68750	7.90118	0.07143
97	1085	0.86138	29.31853	0.64554	0.13403	1.99802	1.35681	0.58068	11.29701	6.46907	3.55256	5.69426	315.56513	58.53861	1369.48838
98	1086	5.27533	1.08949	35.21887	2.66536	15.16623	0.58193	9.68123	17.17355	215.93278	3.81311	200.31647	326.05521	5.40558	967.12488
99	1087	1.45308	15.52180	4.34781	2.33791	17.60074	1.41518	2.23920	35.98151	89.16231	11.54376	31.75361	461.12088	137.48938	993.53283
100	1088	10.25356	306.02103	0.61691	3.90306	3.68268	0.73823	171.79399	0.91511	110.23666	0.78866	19.47336	677.69959	74.39423	424.98292
101	1089	7.03315	7.35014	4.49920	1.97447	21.09544	4.42352	5.09499	10.04161	22.35443	12.16301	1.53396	1534.99908	14.44198	158.49503
102	109	0.12821	11.30096	1.65239	0.19433	21.98861	1.39082	43.06746	14.99848	3.34174	14.35511	10.01828	1092.53371	17.29534	573.23456
103	1090	0.19930	0.65096	0.26357	0.08195	4.18845	0.19252	116.02593	0.68033	2.35197	3.19326	0.11112	1650.61851	8.17318	18.76897
104	1091	0.23081	26.17997	0.28023	0.16841	1.59533	0.17981	29.15241	1.68866	6.75840	1.47339	0.11899	1457.61909	13.58761	266.46688
105	1092	5.92918	101.71747	5.27787	0.60221	254.81923	98.61366	15.66171	20.23835	90.90282	0.44604	1.72477	291.89619	673.05372	244.61680
106	1093	0.89925	5.99328	4.48028	2.65739	19.06407	5.98712	113.22284	45.44888	12.02262	10.16918	8.42763	484.16818	37.81326	1055.14603
107	1094	2.13294	2.37484	1.08489	0.32894	14.02504	2.32775	0.81483	11.08074	8.38393	1.17002	0.77206	1287.54420	67.84128	405.61854
108	1095	0.25978	3.56514	0.22784	0.11090	4.25633	0.54799	18.99697	10.65435	3.09745	6.68458	6.31066	800.27937	32.57615	917.93251
109	1096	0.54563	12.27217	0.15065	0.43886	2.68238	0.85485	30.35427	15.99972	3.31788	6.76555	2.63778	1054.85275	61.27603	613.35148
110	1097	0.60905	2.09708	0.23173	0.44958	4.17638	0.28046	99.13072	13.77997	4.94347	0.19380	0.11905	1569.74241	89.07372	20.67258
111	1098	3.39854	10.86571	0.34067	0.07143	5.74090	67.85228	2.40378	267.17103	67.77624	67.39366	0.61668	359.28702	733.28573	219.29633
112	1099	1.75309	6.43325	8.49638	0.39945	28.92407	1.91173	1.86008	5.37830	3.65017	3.31641	10.54631	1386.08442	117.73453	229.01180
113	11	0.22268	23.60559	0.19651	0.14209	25.40818	0.27841	17.84716	9.40343	9.89786	3.64064	5.89100	940.51143	39.30453	729.15048
114	110	0.33036	2.97558	2.58208	0.12161	38.30288	4.05177	139.91738	6.04642	27.06843	1.42046	1.18426	541.88587	230.94682	808.66609
115	1100	0.49355	0.71434	0.14931	0.11054	2.66344	0.95672	54.85813	10.34618	2.32286	5.05215	1.75928	1570.18027	14.18010	141.71312
116	1101	0.15976	4.78201	0.09183	0.07241	3.88676	0.12392	4.95727	22.45157	2.16472	1.11428	7.94679	1031.38475	8.30943	718.05451
117	1102	0.14130	24.82839	0.67703	0.31316	5.59889	1.89146	1.53539	6.81705	2.77461	28.64249	7.58452	866.34046	64.31536	794.03989
118	1103	0.07143	14.22734	357.39964	2.49766	61.75183	49.14105	39.47031	0.35720	57.97673	203.86776	4.54005	0.07143	921.93542	92.19215
119	1104	0.45822	1.35066	0.18227	0.13559	2.81054	0.71198	17.16563	29.21134	10.41954	1.86111	1.94746	791.15891	36.50369	911.58307
120	1105	0.15002	8.01446	0.12543	0.07378	1.24630	0.15216	9.26473	4.46537	2.80477	0.77664	0.64955	1246.33105	2.25920	529.18654
121	1106	1.06632	14.61957	1.35279	3.00511	10.73870	16.87918	12.32166	15.53100	20.71261	38.90744	12.26904	919.98310	50.44498	687.66850
122	1107	0.93940	0.83938	3.46180	0.53439	10.60842	3.79999	4.69173	48.69797	63.46609	3.95243	15.55671	1425.81914	86.49716	136.63539
123	1108	1.68498	31.44087	0.37431	0.09815	18.31138	3.15838	4.07285	5.04352	2.24000	35.43508	1.86279	1059.87643	6.43334	635.46792
124	1109	4.59027	88.73141	0.10516	0.65902	33.64892	1.83581	2.06650	30.00648	4.55185	3.72793	3.33446	243.95630	45.28662	1342.99928
125	111	0.13564	2.41042	0.43722	0.17600	4.51030	0.55394	25.23501	19.72478	2.42747	2.48675	2.77987	1055.11899	14.01093	675.49269
126	1110	4.75938	2.34192	0.07149	5.24203	0.13704	1.61633	0.10811	38.26467	5.12598	3.02583	37.63036	84.53518	1.10008	1621.54160
127	1111	3.64017	45.80311	0.64015	0.60836	12.29245	9.44243	1.21383	88.08329	36.57830	1.77184	0.86607	240.55925	66.56389	1297.43687
128	1112	4.17723	5.39790	5.39586	0.98826	7.28345	3.28468	391.92035	2.24290	19.70318	18.51694	4.65002	823.91295	31.03217	486.99410
129	1113	0.52081	1.24585	0.40076	0.11661	4.53454	1.25453	34.76500	31.43118	7.05229	3.53511	8.38505	775.90961	25.50599	910.84268
130	1114	0.70156	1.11201	0.69904	0.21766	100.78548	0.88820	80.08443	51.23346	3.55195	7.26581	0.45083	150.62160	235.82040	1172.06757
131	1115	0.07143	16.53436	3.79721	0.75843	334.57158	26.10191	9.27685	0.50660	100.60825	22.94291	71.28066	220.89857	746.71447	251.43679
132	1116	2.01309	25.81326	1.04480	0.21607	5.91124	0.73840	59.95576	24.67381	10.66322	0.90023	0.34948	520.89069	15.94716	1136.38280
133	1117	9.47853	0.31218	0.44954	0.15571	1.26942	1.57971	1.72196	41.73777	9.50377	0.58763	12.29910	1602.85390	20.54654	103.00422
134	1118	0.12381	47.05005	4.11598	1.63432	8.14330	27.82214	18.76605	1.35394	92.52406	97.29363	10.35563	967.64950	147.83568	380.83190
135	1119	3.17417	2.10170	1.01776	0.41069	5.50093	1.88714	2.17331	38.20100	12.56743	1.51960	0.74876	709.46569	38.91911	987.81272
136	112	0.32870	6.67813	0.14713	0.09932	2.99277	0.21445	11.65437	7.38002	1.38614	1.91045	0.76143	960.31769	23.03870	788.59070
137	1120	0.10073	20.06737	0.51851	4.14644	7.85154	0.20273	263.54927	0.57239	8.08959	0.07370	2.46349	1347.25765	2.80560	147.80097
138	1121	0.07143	1.56925	32.10303	0.86188	15.28296	0.09224	0.07541	0.60819	20.22201	0.10029	0.09778	118.46705	225.45041	1390.49806
139	1122	0.24880	14.55926	0.23818	0.09401	5.28787	0.57553	0.76949	4.79031	3.22847	2.29104	5.31694	1019.65701	36.53789	711.90521
140	1123	9.51938	47.25522	1.64236	7.56020	69.67839	30.54975	5.10990	68.22754	74.03737	69.65643	14.57516	1269.64997	74.67707	63.36125
141	1124	4.33155	8.42232	9.87933	0.61199	25.19548	1.69968	10.12085	18.83598	13.44081	2.12405	5.79379	951.84032	285.27186	467.93200
142	1125	3.42384	15.31337	5.29307	0.25865	30.96578	18.90331	11.47405	113.21055	48.28557	10.97246	8.57960	761.49622	125.79615	651.52739
143	1126	0.31958	15.43565	0.12959	0.11500	8.29024	0.42770	0.14172	16.31559	1.16009	2.14535	0.66164	1198.02871	14.62096	547.70818
144	1127	0.39009	2.65037	0.35951	0.14925	9.98349	0.95289	17.35417	14.36762	6.75385	3.28603	6.85590	798.93989	74.82514	868.63180
145	1128	2.23019	9.30169	0.75947	0.40015	9.18167	2.48391	0.76773	81.40242	18.36485	8.52320	1.06589	1206.20891	35.82915	428.98078
146	1129	1.32124	1.54798	1.58426	0.12284	11.07803	0.80169	0.96094	23.66521	4.39811	6.43929	5.87625	485.19817	30.30953	1232.19645
147	113	0.08291	14.01151	1.11266	0.41125	52.92986	45.26099	6.56334	0.86336	40.00939	130.75697	11.08038	0.07143	3.01617	1499.32976
148	1130	0.90555	5.52070	5.77909	0.44061	10.72248	5.31763	4.80650	75.67918	25.72885	3.21154	19.91194	1078.66162	53.56230	515.25200
149	1131	0.41533	15.90245	0.55439	0.14266	3.95558	0.38277	18.73874	2.95777	11.84628	4.92178	1.41470	647.78513	20.60411	1075.87830
150	1132	0.24287	336.69276	3.49978	4.12443	55.53885	10.49957	1.46600	13.42376	3.18454	52.98008	15.35873	1202.61643	13.59342	92.27878
151	1133	1.94239	26.38222	0.79842	1.22727	16.34456	0.36691	0.36471	8.86764	6.68997	1.24804	1.82137	1556.58267	3.47578	179.38804
152	1134	1.01709	21.29100	0.09146	4.92735	3.10965	0.41735	181.32804	5.02215	19.57657	14.45561	0.15265	811.96570	32.76247	709.38291
153	1135	0.19443	0.36951	0.22713	0.13145	15.94552	0.24309	12.23448	6.89595	6.08863	4.33502	2.78295	752.06123	23.29854	980.69208
154	1136	0.23834	72.66954	0.61486	0.36317	4.59880	0.37983	0.84909	1.58139	6.41843	9.29086	2.92937	905.83928	6.22442	793.50260
155	1137	0.08190	42.66443	3.82750	1.13579	34.43141	8.26267	201.27695	75.64292	9.75861	114.23242	45.85253	640.26252	181.70760	446.36275
156	1138	0.38904	17.65891	1.15738	0.56583	23.51544	2.01328	0.59512	8.04132	13.70597	20.40803	0.86603	1068.87995	80.49429	567.20943
157	1139	0.29184	6.56839	0.75843	0.24719	10.29547	2.02456	2.11844	27.02093	10.05143	29.99263	3.68913	1132.56875	46.37993	533.49289
158	114	0.15173	36.95586	102.04952	80.59737	34.29304	7.10680	0.31449	182.69014	150.91732	0.10843	8.03700	2.65720	2.16081	1197.46028
159	1140	0.24114	39.74018	1.27360	0.79952	20.67354	0.57244	54.65363	15.45131	10.61615	0.63084	8.69161	1092.57402	36.39173	523.19029
160	1141	0.94742	4.03908	0.43806	0.56450	8.69888	1.75487	87.37449	54.16382	50.86536	3.37346	7.90196	291.23866	141.23819	1152.90125
161	1142	0.07436	1.43392	0.36719	0.12024	3.80921	1.28290	2.33254	10.38275	7.09915	6.97068	10.55778	27.33525	91.03552	1642.69852
162	1143	0.37246	14.86286	3.38335	0.54184	21.43343	1.83451	1.56711	1.81570	13.71278	9.95067	22.10186	1095.62145	44.72157	573.58040
163	1144	0.39397	10.23427	0.32065	0.44924	7.36571	0.67172	22.54800	14.23723	27.44759	2.43999	1.77357	865.57969	104.12663	747.91175
164	1145	10.15192	7.13914	3.93173	0.62175	1.52919	6.59311	205.62887	8.65996	13.00844	1.01468	20.57965	47.01708	44.53709	1435.08739
165	1146	0.08863	0.72996	0.15751	0.07782	3.14257	0.11173	0.14363	3.59544	2.69725	1.06807	1.50701	1381.47923	9.36942	401.33173
166	1147	0.07856	8.86580	3.41001	0.18941	3.54604	14.34014	4.22869	233.04094	299.81067	44.38414	3.56692	0.07143	409.92610	780.04114
167	1148	1.66466	66.49636	0.10006	2.47567	1.68972	0.15963	0.97631	10.53336	8.62110	60.18997	0.21526	761.97471	232.37300	658.03018
168	1149	0.17603	0.72958	0.16411	0.26394	2.41045	0.18493	8.37650	4.18951	0.96828	3.04749	1.21334	1635.90275	18.58960	129.28349
169	115	7.74834	26.72366	24.79921	3.60975	109.05286	9.90967	12.61704	12.08650	423.02610	508.93267	117.23684	234.86338	17.44002	297.45394
170	1150	1.43327	11.82226	4.41678	0.28403	11.50646	1.27559	2.39561	6.88080	2.78410	6.29948	0.67161	864.88233	66.87502	823.97266
171	1151	24.01364	12.43771	1.34161	0.11842	116.66209	55.24252	53.19586	50.88349	68.47982	2.29831	0.62841	1092.46045	69.37724	258.36042
172	1152	5.05491	5.57660	0.90827	0.07143	5.19600	6.41604	1.10114	5.87008	111.76714	8.12321	342.67588	1306.09154	0.70595	5.94182
173	1153	33.59598	15.93309	4.86527	5.78513	55.25282	5.27392	106.26774	118.26528	89.98620	2.61534	21.01595	49.17356	242.92346	1054.54627
174	1154	0.28793	8.72944	2.64194	2.29598	19.84539	2.01498	16.67790	38.90580	154.98754	4.27570	110.02088	589.65356	397.55707	457.60591
175	1155	6.21321	117.56231	1.89395	0.21705	41.65088	4.47427	1.85395	4.63349	26.84775	7.40085	14.23752	1187.12346	124.66734	266.72398
176	1156	0.29910	1.79035	0.20243	0.33251	12.39315	0.43664	32.77927	51.53273	1.20644	0.88777	3.15293	1347.19996	6.97755	346.30918
177	1157	2.02556	0.16124	18.53843	0.08564	72.61912	42.22597	12.35545	39.56804	20.68186	14.33135	0.43291	950.42388	621.31386	10.73669
178	1158	0.27535	1.41563	0.33363	0.16597	1.71286	0.36221	18.17282	41.23151	8.30304	1.41426	3.79323	1193.99236	11.25459	523.07255
179	1159	1.05766	4.64248	2.55988	0.21464	17.78272	5.40281	85.11475	6.19768	5.78564	3.27524	9.68484	876.39009	51.57055	735.82101
180	116	0.72847	5.53393	0.30859	0.47859	35.70794	1.35913	40.05464	7.54690	8.79627	2.71729	1.08252	656.40450	124.07194	920.70929
181	1160	0.15775	0.45948	0.10013	0.07817	15.50804	0.21823	7.17092	18.25031	2.98817	1.03227	2.34375	991.16392	15.61289	750.41595
182	1161	0.24798	98.81755	1.87209	1.82741	9.61657	4.33511	2.86563	2.19306	38.12348	24.98909	18.28267	1242.01562	57.64703	302.66671
183	1162	0.13108	11.30936	0.15313	0.09210	2.91328	0.11193	28.49778	5.48333	4.30877	0.46401	0.15720	1635.51857	4.17289	112.18656
184	1163	0.83458	15.27914	0.69969	0.25541	39.04125	1.08171	1.02803	13.35646	5.14308	10.11687	1.51353	400.31830	19.86160	1296.97037
