22	1017	0.03571	0.03571	0.03571	0.03571	0.03571	0.37885	0.03572	170.52390	0.03571	1.51781	0.03574	0.03571	0.03571	0.03571	0.03571	213.33462	0.03571	0.08280	0.03636	0.03571	0.03571	35.95630	0.03571	231.90370	0.08371	62.70383	1088.37095	0.03571
23	1018	0.03571	0.03571	0.03571	0.03571	0.03571	0.75320	0.03571	0.03571	0.03571	106.80300	178.79114	0.03571	0.03571	0.10591	0.41897	138.41227	0.03571	0.03571	0.03571	0.03571	58.86427	0.03571	0.03571	1280.31649	0.03571	0.03571	40.35618	0.03571
24	1019	618.12645	0.04490	0.03571	0.03571	0.03571	0.42139	0.03571	50.45580	1.04638	16.34627	24.33868	36.45269	0.03571	0.05059	0.03701	167.45860	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	94.17148	0.03594	1.90103	767.04081	27.14341
25	102	656.52971	0.03635	0.03571	0.03571	0.03571	0.03599	29.70790	0.20879	0.03579	45.08285	14.91419	43.72430	0.03571	0.05787	0.03578	411.19605	0.03596	0.03571	0.03571	0.03571	0.07425	0.03571	0.03571	121.98258	0.03571	55.48543	408.95167	17.04740
26	1020	467.99155	0.05299	0.03571	0.03571	0.04009	0.23927	0.03571	0.13929	0.19818	218.60284	0.21635	13.78347	0.03571	0.03571	0.03629	270.07772	0.03584	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	73.64011	0.03571	41.76996	712.18931	6.05817
27	1021	327.79758	0.27619	0.03571	0.03571	0.03571	0.07559	0.03571	6.19559	0.03624	21.53059	1.29805	0.03571	0.03571	0.36426	0.03571	822.78540	0.03571	0.03571	0.03571	0.03571	0.03571	0.04773	0.03571	73.55602	0.03571	0.05907	543.18572	7.79196
28	1022	697.95270	0.03572	0.03571	0.03571	0.03571	1.08256	0.03571	0.72935	0.03572	5.45162	20.27772	39.59749	0.03571	0.03580	0.03956	219.99446	0.03571	0.03571	0.03571	0.03571	0.03819	13.22909	0.03571	69.67028	0.03571	1.80534	731.72717	3.40439
29	1023	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	536.19276	0.04370	0.03571	0.03571	0.03571	0.03571	0.03588	0.03571	263.68117	0.03571	0.03571	0.05322	0.03571	58.17168	0.03571	0.03571	458.76558	0.03571	487.84166	0.03578	0.03571
30	1024	754.51816	3.86902	0.03571	2.56830	0.03571	0.49954	0.03571	0.12418	0.04885	8.92792	0.18577	0.03571	0.03571	0.29014	0.03571	531.48875	0.03571	0.04390	0.03573	0.03571	0.33804	20.36248	0.03571	53.63719	0.03626	7.63177	419.29413	1.27844
31	1025	73.58229	0.03713	0.03571	0.03571	0.03571	3.88417	0.03571	0.43468	1.89462	35.52033	22.35924	91.71075	0.03571	0.03571	0.03571	537.67487	0.03571	0.03571	0.03571	0.03571	0.05453	0.03571	0.03571	175.09917	0.03571	89.84936	758.52315	14.37571
32	1026	413.52872	0.16746	0.03571	0.03571	0.03789	1.58092	0.03571	2.09092	0.03571	0.03571	560.56730	0.03571	0.03571	0.12251	0.03571	0.03571	0.03571	0.07907	2.51644	0.07975	0.05711	0.03571	0.03571	391.73384	11.11520	421.32286	0.03571	0.03571
33	1027	832.05754	0.58788	0.03571	0.55438	0.03571	1.03144	0.03571	58.73177	0.04639	43.40721	33.64436	36.25459	0.03571	0.04109	0.03573	224.81858	0.03571	0.03571	0.03571	0.03571	0.03573	0.03571	0.03571	122.61365	0.03571	3.83088	416.10909	31.30683
34	1028	542.76861	1.08072	0.03571	0.03571	0.03571	0.26020	0.03571	8.04243	0.25462	0.03571	189.56888	0.03571	0.03571	5.21138	0.03571	1044.44375	0.03571	0.27512	0.05425	0.03571	0.03571	0.03571	0.03571	6.05600	0.04922	0.63041	0.03571	6.30442
35	1029	109.39239	0.39382	0.03571	0.03571	0.03571	0.08044	0.03571	0.55091	0.03571	467.71805	1.19722	0.03571	0.03571	0.71512	0.03571	1180.78829	0.03571	0.08646	0.03571	0.03780	0.04169	0.03571	0.03571	38.05438	0.03571	0.03571	5.89367	0.04976
36	103	1241.75296	25.73211	0.03571	0.03571	0.03571	0.06538	0.03571	0.04912	0.44892	38.68885	3.38557	0.03571	0.03571	0.05184	0.03572	62.21547	0.06791	0.03576	0.03701	0.03571	0.77702	0.03940	0.03571	376.46030	0.03571	0.10858	54.91476	0.31188
37	1030	0.03571	2.94516	0.03571	0.03571	0.03571	95.11458	0.04153	9.21347	1.90005	33.66540	447.51191	0.03571	0.03571	0.16338	17.19790	0.03571	0.03571	0.03571	0.04071	0.03571	1.70012	0.03571	0.03571	1028.81532	0.03571	0.03571	0.03571	166.65476
38	1031	385.84590	0.35105	0.03571	0.38668	0.03571	0.31347	0.03571	57.26835	0.05936	4.50212	39.32886	0.03571	0.03571	0.03602	1.15414	291.00562	0.03683	0.03571	0.03571	0.03571	0.03574	0.03571	0.03571	77.60582	0.04369	4.61749	940.20678	2.34495
39	1032	0.03571	0.06825	0.03571	0.03571	0.03571	0.03730	0.03571	0.64551	0.03571	0.11667	11.30841	0.03571	0.03571	0.48248	0.03571	1302.97063	3.02574	0.09135	0.04108	0.03571	0.26067	0.03571	0.03571	92.48161	0.03574	245.91556	135.14087	12.44959
40	1033	372.10008	0.05517	0.03571	1.29937	0.03571	1.34045	0.03571	0.41731	0.06818	17.53472	0.87860	0.03571	0.03571	0.07632	0.11004	355.80719	0.03571	0.03571	0.03583	0.03571	0.17754	18.36047	0.03571	161.06788	0.05583	5.42997	857.02251	13.34111
41	1034	339.34823	0.03586	0.03571	0.03571	10.61761	0.38700	0.03571	0.42116	0.56848	3.98580	4.24926	31.56752	0.03571	0.03806	0.03572	328.78566	0.03571	0.03571	0.03571	0.03571	0.03935	0.03571	0.03571	38.22493	0.03571	41.87679	976.19350	28.73221
42	1035	449.03667	0.03571	0.03571	0.23662	0.03571	0.08028	0.03571	50.72833	0.03571	20.00885	34.38139	32.74552	0.03571	0.03785	0.03754	340.03276	0.03571	0.03571	0.03571	0.03571	0.03807	0.03571	0.03571	90.92624	0.03571	38.77498	730.24278	17.72784
43	1036	1163.05463	7.79607	0.03571	0.03571	0.03571	0.22047	0.03571	112.95529	0.22773	119.50101	3.03268	0.03571	0.03571	0.12918	0.03571	55.97163	0.03639	0.06069	0.03571	0.03571	0.04900	0.03571	0.03571	233.49306	0.03571	9.93133	95.92754	2.68472
44	1037	531.69843	0.15536	0.03571	0.03571	0.03571	0.11026	0.03571	0.35380	0.17280	77.09236	35.64965	40.48184	0.03571	0.03579	0.03696	457.32528	0.03571	0.03571	0.03571	0.03571	0.31727	0.03574	0.03571	163.97021	0.03571	3.33247	484.52553	9.81342
45	1038	0.03571	6.45475	0.03571	0.03856	0.05968	0.03571	0.03571	72.01342	0.03571	0.03571	100.65914	129.62031	0.03571	5.33243	1.48459	587.61249	15.80728	0.04035	0.03572	0.05006	14.49227	0.03571	0.03571	631.55726	0.03572	0.03571	233.32557	6.52327
46	1039	282.01729	0.04734	0.03571	0.03571	0.03571	0.09247	56.64026	184.98036	0.06684	178.80892	230.94906	0.03571	0.03571	0.05094	0.22859	174.63617	0.03571	0.03571	0.03571	0.03571	0.03571	0.05021	0.03571	385.19287	0.28441	47.98526	261.85540	1.22076
47	104	1521.35294	0.04857	0.03571	1.98110	0.03571	0.72818	0.03571	4.19508	32.31462	2.20437	76.32252	0.03571	0.03571	0.07573	0.34847	39.78348	0.03571	0.03571	0.03620	0.03571	0.12646	0.03571	0.03571	48.48764	0.04316	17.16647	59.89215	0.03571
48	1040	228.78465	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.06312	0.05709	130.20145	28.37104	0.03571	0.03571	0.04152	0.03571	224.68316	0.03571	0.03571	0.03571	0.03571	0.08924	12.70115	0.03571	33.04287	0.03571	1.23553	1115.91757	29.77589
49	1041	216.19221	0.03950	0.03571	0.03571	0.03571	0.10320	0.03571	0.14168	0.03571	233.99517	1.53288	38.28757	0.03571	0.03629	0.04047	362.92472	0.04297	0.03571	0.03571	0.03571	0.27846	12.67976	0.03571	63.25504	0.03571	22.20712	815.16874	38.18137
50	1042	1163.29922	0.03572	0.03571	0.03571	0.03571	4.54107	0.03571	0.03678	0.03965	1.95751	0.31355	0.03571	0.03571	0.03571	0.03694	609.19264	0.03571	0.03571	0.03572	0.03571	0.03572	0.03571	0.03571	12.72828	0.03591	6.98778	5.75923	0.03571
51	1043	10.61643	0.03845	0.03571	0.03571	0.03571	0.73107	0.03571	241.82649	0.41072	184.31115	31.58639	0.03571	0.03571	0.44028	19.00998	969.81165	2.59967	0.03571	0.03603	0.03571	0.64936	0.03571	0.03571	138.34822	0.03571	3.55066	6.21522	194.92536
52	1044	482.31997	0.03572	0.03571	0.03571	0.03571	0.12631	0.03571	0.11202	0.03571	0.03577	5.01512	0.03571	0.03571	0.03602	0.08557	975.62969	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	276.54522	0.03571	22.58070	0.03571	42.40646
53	1045	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	64.19936	0.03571	0.03571	0.03571	0.03571	0.03571	0.21221	0.03571	0.03571	0.03571	0.54381	0.03571	0.03571	0.03571	0.03571	0.06002	0.03571	0.03571	0.03571	0.03571	1739.66317
54	1046	776.52464	0.88076	0.03571	0.03571	0.03571	0.03571	0.09861	0.20664	0.51263	0.03571	0.03571	0.03571	0.03571	4.48717	0.03578	23.13866	0.03571	0.05555	0.42393	0.03571	2.43632	0.07620	0.03571	0.34240	0.03583	128.05000	867.76631	0.03571
55	1047	716.81008	5.02459	0.03571	2.47932	0.03571	0.50943	0.03571	0.38805	0.08212	15.55432	28.53676	42.99029	0.03571	0.03572	0.03735	509.09376	0.03597	0.03571	0.03571	0.03571	0.14389	0.03571	0.03571	267.80529	0.03571	13.77618	149.37790	52.46185
56	1048	479.97537	0.03571	0.03571	0.10482	11.18214	0.39008	0.03571	49.04156	1.14845	13.48559	11.96611	0.03571	0.03571	0.03695	0.03571	68.60446	0.03571	0.03571	0.03571	0.03571	0.03584	11.09130	0.03571	50.12200	0.03571	8.22475	1097.35171	2.31030
57	1049	1337.98941	3.09466	0.03571	0.03571	0.03571	0.04211	0.03571	1.15153	10.35273	0.03571	7.48565	0.03571	0.03571	6.94106	0.03682	17.81395	1.27155	0.03644	0.03605	0.03571	6.30501	0.03572	0.03571	334.62021	0.03571	5.32596	0.03571	72.56827
58	105	807.29002	1.91030	0.03571	0.03571	0.03571	0.03571	0.03571	312.52743	0.22951	0.03571	0.15795	0.03571	0.03571	0.32543	0.03633	191.40585	0.03571	0.03571	0.03572	0.03571	0.03571	0.03571	0.03571	334.06750	0.19042	29.78146	126.96718	0.07490
59	1050	513.65317	0.24858	0.03571	0.21889	0.03571	0.09899	0.03571	56.64601	0.05011	18.78808	22.07866	34.80225	0.03571	0.03757	0.03571	275.89770	0.03571	0.03571	0.03571	0.03571	0.04104	0.03571	0.03571	8.67233	0.03602	4.71183	833.21815	35.90775
60	1051	0.03571	0.03571	0.03571	0.03571	0.03571	326.20139	0.03571	0.03571	0.03571	0.03571	37.71970	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	6.40867	0.03571	0.03571	0.03571	0.03571	1434.31309	0.03571	0.03571	0.03571	0.03571
61	1052	676.82845	0.11638	0.03571	0.15836	0.03571	0.09062	0.03571	41.89375	0.64222	23.50263	9.17199	31.22042	0.03571	0.04038	0.03599	263.93644	0.03571	0.03571	0.03571	0.03571	0.03603	10.38623	0.03571	45.12542	0.03571	0.33627	681.91395	19.70733
62	1053	88.24469	16.78135	0.03571	0.03571	0.03571	0.07446	0.03571	0.03571	0.04979	74.20752	5.89716	0.03571	0.03571	0.03571	0.03571	305.50253	0.03571	0.03571	0.03571	0.03571	6.60310	0.03571	0.03571	457.25579	0.03571	4.64318	756.89926	88.76973
63	1054	246.03230	0.03624	0.03571	0.03571	0.03571	4.79817	0.03571	0.03572	0.04899	3.85096	7.19478	0.03571	0.03571	0.03574	1.07616	40.89617	1.11790	0.03571	0.03571	0.03571	0.08279	0.03571	0.03571	170.85114	0.03571	2.75055	1306.02151	20.24232
64	1055	193.13734	0.03571	0.03571	2.82398	0.03571	0.03571	0.03571	0.09328	0.03600	1.40465	0.15178	0.03571	0.03571	0.11449	0.15720	508.60877	0.12632	0.03571	0.03571	0.03571	0.03819	0.07877	0.03571	220.99572	0.03571	81.93031	785.34829	10.02633
65	1056	0.03571	48.63278	0.03571	0.03571	0.03571	0.04631	0.04059	3.30017	0.67589	0.03571	0.28166	0.03571	0.03571	0.93859	0.03692	23.93523	0.03571	0.07067	0.04655	0.03571	0.03571	0.05076	0.03571	75.84072	0.03571	145.16151	1505.97736	0.03571
66	1057	0.03571	0.03571	0.03571	0.03571	49.45093	0.03571	0.03582	0.03617	0.03571	14.92997	0.14465	0.03571	0.03571	0.03571	0.75721	737.78847	0.03571	0.03571	0.03571	0.03571	0.91879	0.03571	0.03571	173.85230	0.06605	3.12597	823.46117	0.39679
67	1058	19.45041	0.29594	0.03571	0.03571	0.03571	0.05476	0.03571	0.61789	0.03571	0.03571	0.03571	0.03571	0.03571	3.45553	0.04679	0.03571	0.03571	0.03574	1.93655	0.03571	49.74534	0.03571	0.03639	1728.74251	0.03571	0.03571	0.03571	0.51073
68	1059	698.96259	0.03642	0.03571	23.54233	0.03571	0.03571	0.03571	0.03571	69.37853	0.03571	0.03571	0.03571	0.03571	1.24175	0.40938	933.17296	0.03571	0.03653	0.03828	0.03571	1.84698	0.03571	0.03571	4.59165	0.03571	14.91840	26.60059	30.22360
69	106	787.79238	0.03571	0.03571	1.44274	0.03571	0.03578	0.03635	0.79183	0.03571	10.50022	32.27282	0.03571	0.03571	0.03864	0.05360	151.95620	0.04551	0.03571	0.03601	0.03571	0.12881	19.47920	0.03571	95.45900	0.04258	53.93595	619.03807	32.09289
70	1060	544.27338	0.03571	0.03571	1.42979	0.03571	1.38254	0.03585	0.03572	4.06920	0.48837	0.19027	0.03571	0.03571	0.15219	0.04058	497.34064	0.05386	0.03571	0.03571	0.03571	0.04995	0.03571	0.03571	25.00742	0.06470	3.80858	672.45257	54.26725
71	1061	440.48885	0.03571	0.03571	0.03571	0.03571	0.07752	0.03571	3.65106	0.03571	5.85659	3.43875	0.03571	0.03571	0.05135	0.29152	869.41137	0.07699	0.04254	0.03571	0.03571	0.03808	23.41536	0.03571	325.17555	0.03786	29.17346	5.13883	98.74147
72	1062	437.34421	0.03571	0.03571	0.16138	0.03572	0.03571	0.03571	41.51514	0.03571	89.27537	5.09509	33.92984	0.03571	0.03572	0.03572	193.35257	0.03571	0.03571	0.03571	0.03571	0.03587	0.03571	0.03571	19.09260	0.03571	2.80538	952.22665	30.09445
73	1063	0.20809	169.50906	0.03571	0.03572	0.03571	0.03571	0.03571	0.03571	0.90509	7.42001	0.03571	0.03571	0.03571	0.03793	1.15240	390.80542	0.03660	6.63883	3.03216	0.03571	2.03332	0.03590	0.03572	156.66586	0.03571	9.12379	350.18540	707.28158
74	1064	385.09795	0.03571	0.03571	0.03571	0.03571	2.93178	0.03571	0.08203	0.06211	38.33386	35.94871	0.03571	0.03571	0.04612	0.09100	61.33399	0.05507	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	80.02022	0.04070	22.11140	1130.98768	47.89308
75	1065	610.42627	0.03705	0.03571	0.03571	0.03571	0.61540	0.03571	0.03571	0.07058	1.30094	7.32766	65.73575	0.03571	0.08421	0.12853	472.83219	0.10191	0.03571	0.04203	0.03571	0.05285	0.04348	0.03571	72.78908	0.03571	0.10905	517.02789	56.41799
76	1066	123.37405	0.03863	0.03571	0.03571	0.03571	0.12255	0.03571	13.04831	0.03571	4.52492	15.15881	0.03571	0.03571	0.07944	0.03571	922.80268	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	623.37366	0.07906	17.79505	82.74717	1.81997
77	1067	908.15315	8.88980	0.03571	0.03571	0.03571	0.04064	0.03571	0.29342	0.03582	59.21946	52.55794	59.51558	0.03571	0.06094	0.16936	344.02592	0.04050	0.10016	0.03571	0.03571	0.49224	19.70149	0.03571	87.30032	0.03571	6.52139	258.02407	0.03638
78	1068	710.35839	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.07979	0.04276	53.98140	23.83334	0.03571	0.03571	0.03571	0.08336	431.04583	0.03571	0.03571	0.03571	0.03571	0.10330	26.54850	0.03571	6.36029	0.03571	0.81555	551.67607	0.03571
79	1069	93.66296	0.03571	0.03571	0.20232	0.03571	0.03571	0.03571	52.19419	0.07116	174.41810	20.80647	35.56817	0.03571	0.03593	0.03641	142.39071	0.03571	0.03571	0.03571	0.03571	0.04510	11.77989	0.03571	53.42014	0.03571	16.28620	1203.37030	0.78340
80	107	317.63155	0.06456	0.03571	0.03571	0.03571	0.05806	0.03571	15.99869	0.08507	76.53589	0.03571	99.15880	0.03571	0.03752	0.24568	761.01697	0.03571	0.03571	0.03571	0.03571	1.60724	0.03814	0.03571	384.75535	0.03571	23.73137	40.65801	83.44853
81	1070	618.60526	0.83718	0.03571	0.03571	0.03571	0.03571	0.03571	1.84499	6.30208	6.25325	170.01679	0.03571	0.03571	3.95932	0.06976	0.03571	0.03571	0.10158	0.14544	0.03571	0.05316	0.03571	0.03571	957.07370	6.37709	0.12510	32.54451	0.76222
82	1071	63.16711	0.03766	0.03571	41.08521	0.03571	0.03645	0.03571	0.70866	0.09120	23.01695	2.47168	0.03571	0.03571	0.03571	0.03571	369.08565	0.03571	0.03571	0.03571	0.03571	0.04183	0.03571	0.03571	862.37127	0.07676	85.61936	345.20466	12.02128
83	1072	1294.74837	4.07777	0.03571	0.03571	0.03571	0.03571	0.03571	1.97714	0.04745	0.03571	94.56654	111.54533	0.03571	0.25880	0.03573	20.63258	0.03571	0.03571	0.04188	0.03571	2.63984	0.03571	0.03571	250.54352	0.03571	6.37824	17.46990	0.07261
84	1073	1041.22925	0.07188	0.03571	0.03571	0.03571	0.03571	0.03571	3.37650	0.03575	0.03571	4.52322	0.03865	0.03571	0.12913	0.03571	753.43292	0.03571	0.03652	0.35798	0.03571	0.06057	0.03582	0.03571	0.03571	1.63610	0.03571	0.03571	0.03571
85	1074	663.50404	0.07607	0.03571	0.03571	0.03571	0.03571	0.04255	0.28123	0.05835	1.46393	0.06664	79.07489	0.03571	0.04669	0.44431	77.53731	0.06008	0.03599	0.03571	0.03571	0.04541	0.03571	0.03571	331.01338	0.03571	1.18018	649.68231	0.52951
86	1075	980.26488	351.68675	0.03571	0.03571	0.03571	0.03571	0.03571	3.73778	41.21494	0.03571	0.94887	0.03571	0.03571	74.18812	0.03571	222.00128	0.03571	0.03571	0.56439	0.03571	7.46248	0.03571	0.03571	122.61132	0.03571	0.21205	0.03571	0.03571
87	1076	0.03571	11.46113	0.03571	0.03571	0.03571	0.03571	0.03571	0.39950	0.03571	1.56712	43.26338	0.03571	0.03571	0.03949	0.05785	838.78099	0.03571	0.03571	0.03576	0.03572	0.38070	0.03571	0.03571	207.37969	0.03571	203.64740	497.91557	0.03571
88	1077	102.15670	0.03571	0.03571	0.03571	0.03571	0.09156	0.03571	0.05610	0.04773	50.08659	37.52013	0.03571	0.03571	0.03571	0.07857	1379.16030	0.03571	0.03571	0.03976	0.03781	0.03571	0.03571	0.03571	176.57125	0.03571	7.55482	50.02462	1.57404
89	1078	301.41312	0.03882	0.03571	0.03571	0.03571	0.03818	0.03572	2.52341	0.30197	57.20706	35.06164	50.10358	0.03571	0.03621	0.13117	453.34081	0.03579	0.03571	0.03571	0.03571	0.25612	0.03571	0.03571	202.51186	0.03571	0.43196	695.89970	5.77574
90	1079	239.07620	0.80489	0.03571	0.03571	0.03571	0.03571	0.03571	62.62525	0.11281	126.21604	398.30448	0.03571	0.03571	22.14647	0.03571	433.71165	0.04220	0.03571	0.03813	0.03571	0.03571	2.66856	0.03571	35.39201	0.03571	38.29371	372.94758	72.65574
91	108	766.89491	0.04037	0.03571	0.03571	0.03571	1.89753	0.03571	5.87348	0.03717	9.04629	43.53563	0.03571	0.03571	0.80537	0.18469	666.62108	0.03571	0.03571	0.03938	0.03571	0.07757	0.04620	0.03571	151.43601	0.03571	68.74730	70.94120	18.88296
92	1080	1004.04811	0.03571	0.03571	0.03571	0.03571	0.27720	0.03571	0.11934	0.03571	0.03571	135.30373	0.03571	0.03571	0.03571	0.03573	646.64255	0.03571	0.03571	0.03571	0.03577	0.03571	0.04236	0.03571	13.85064	0.21981	3.79647	0.03571	0.55686
93	1081	782.81217	0.10347	0.03571	0.16660	0.03571	0.24865	0.03571	42.20852	0.86171	12.29860	38.13545	20.58120	0.03571	0.03572	0.03571	227.98112	0.03571	0.03571	0.03571	0.03571	0.03577	10.32618	0.03571	34.11202	0.03571	5.10472	611.75489	18.34033
94	1082	42.27369	0.03571	0.03571	0.03571	0.03571	2.20997	0.03594	145.57522	6.13883	12.20006	9.43836	0.03571	0.03571	0.05343	0.19391	230.74167	0.56056	0.03571	0.03571	0.03572	0.03571	0.03571	0.03571	169.65113	0.03571	45.56203	1140.36520	0.03571
95	1083	0.03571	149.92603	0.03571	0.03571	0.03571	0.43207	0.03572	0.03571	0.03931	0.03571	1247.22820	154.60689	0.03571	0.11171	110.26415	0.03571	0.03571	0.44265	3.21884	0.03571	46.12861	0.03571	0.03571	39.89768	0.15029	52.51785	0.03571	0.03571
